condition_id,user_id,phase,interaction,rank,product_id,product_name,nutri_score
3,6060a66b5038da4bed166eed,after,1,3,294,Duck brown rice plate with bell peppers,C
3,6060a66b5038da4bed166eed,after,1,4,307,Creamy Fried chicken over buttery mashed potatoes,C
3,6060a66b5038da4bed166eed,after,1,5,337,Chicken and broccoli loaded fries mix,C
3,6060a66b5038da4bed166eed,before,1,1,245,"Duck with butter rice, buttered corn, sweet corn & peas",C
3,6060a66b5038da4bed166eed,before,1,2,294,Duck brown rice plate with bell peppers,C
3,6060a66b5038da4bed166eed,before,1,3,589,Creamy smoked turkey bowl with cabbage,E
3,6060a66b5038da4bed166eed,before,1,4,377,Smoked turkey bowl with cabbage,D
3,6060a66b5038da4bed166eed,before,1,5,307,Creamy Fried chicken over buttery mashed potatoes,C
3,6060a66b5038da4bed166eed,before,2,1,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
3,6060a66b5038da4bed166eed,before,2,2,279,Duck brown rice plate with mushrooms,C
3,6060a66b5038da4bed166eed,before,2,3,480,Creamy Turkey with zucchini & butter rice,D
3,6060a66b5038da4bed166eed,before,2,4,580,Buttery duck bowl with vegetables,E
3,6060a66b5038da4bed166eed,before,2,5,300,Sesame Smoked turkey over bulgur,C
3,6060a66b5038da4bed166eed,before,3,1,303,Duck with potatoes and zucchini,C
3,6060a66b5038da4bed166eed,before,3,2,546,Tangy Fried chicken with spinach & cheesy potatoes,E
3,6060a66b5038da4bed166eed,before,3,3,341,Buttery Turkey with bell peppers & bulgur,C
3,6060a66b5038da4bed166eed,before,3,4,555,Turkey and buttered corn buttery mashed potatoes mix,E
3,6060a66b5038da4bed166eed,before,3,5,390,Roasted Duck bowl with fried peppers,D
3,612198f856c9f4f2f02f7046,after,1,1,218,Tangy Beef over brown rice,B
3,612198f856c9f4f2f02f7046,after,1,2,13,Veal barley plate with onions,A
3,612198f856c9f4f2f02f7046,after,1,3,264,Beef with fried rice and cauliflower,C
3,612198f856c9f4f2f02f7046,after,1,4,232,Buttery Roasted ham over rice,B
3,612198f856c9f4f2f02f7046,after,1,5,213,"Crispy pork with quinoa, green beans & mushrooms",B
3,612198f856c9f4f2f02f7046,before,1,1,264,Beef with fried rice and cauliflower,C
3,612198f856c9f4f2f02f7046,before,1,2,252,Roasted Sausage bowl with kale,C
3,612198f856c9f4f2f02f7046,before,1,3,348,Sausage over cheesy potatoes,C
3,612198f856c9f4f2f02f7046,before,1,4,351,Beef in ginger soy glaze over cheesy potatoes,C
3,612198f856c9f4f2f02f7046,before,1,5,350,Bbq ribs in basil sauce over butter rice,C
3,612198f856c9f4f2f02f7046,before,2,1,402,Pork belly with garlic butter noodles and bell peppers,D
3,612198f856c9f4f2f02f7046,before,2,2,476,Beef garlic butter noodles plate with fried onions,D
3,612198f856c9f4f2f02f7046,before,2,3,461,Pork garlic butter noodles plate with zucchini,D
3,612198f856c9f4f2f02f7046,before,2,4,356,Herb Veal over polenta,C
3,612198f856c9f4f2f02f7046,before,2,5,331,"Crispy lamb with gnocchi, celery & cauliflower",C
3,612198f856c9f4f2f02f7046,before,3,1,283,"Sausage with cheesy potatoes, carrots, roasted garlic & beetroot",C
3,612198f856c9f4f2f02f7046,before,3,2,438,"Veal with garlic butter noodles, cauliflower, & eggplant ",D
3,612198f856c9f4f2f02f7046,before,3,3,446,Veal and spinach cheesy potatoes mix,D
3,612198f856c9f4f2f02f7046,before,3,4,269,Creamy Steak strips with fried onions & garlic butter noodles,C
3,612198f856c9f4f2f02f7046,before,3,5,272,"rispy sausage with wild rice, cauliflower & tomatoes",C
3,614873a43b76bea1f97ee78f,after,1,1,552,Creamy chicken with butter rice & vegetables,E
3,614873a43b76bea1f97ee78f,after,1,2,354,Chicken and bell peppers sweet potatoes mix,C
3,614873a43b76bea1f97ee78f,after,1,3,253,Zesty Fried chicken with green beans & garlic butter noodles,C
3,614873a43b76bea1f97ee78f,after,1,4,54,Turkey with sweet potatoes & vegetables,A
3,614873a43b76bea1f97ee78f,after,1,5,307,Creamy Fried chicken over buttery mashed potatoes,C
3,614873a43b76bea1f97ee78f,before,1,1,552,Creamy chicken with butter rice & vegetables,E
3,614873a43b76bea1f97ee78f,before,1,2,371,"Turkey with creamy pasta, peas, asparagus & tomatoes",D
3,614873a43b76bea1f97ee78f,before,1,3,377,Smoked turkey bowl with cabbage,D
3,614873a43b76bea1f97ee78f,before,1,4,445,Fried chicken over butter rice,D
3,614873a43b76bea1f97ee78f,before,1,5,354,Chicken and bell peppers sweet potatoes mix,C
3,614873a43b76bea1f97ee78f,before,2,1,374,Smoked turkey over loaded fries,D
3,614873a43b76bea1f97ee78f,before,2,2,397,"Turkey with loaded fries, leeks & creamed spinach",D
3,614873a43b76bea1f97ee78f,before,2,3,540,Duck in spicy mayo over fried rice,E
3,614873a43b76bea1f97ee78f,before,2,4,480,Creamy Turkey with zucchini & butter rice,D
3,614873a43b76bea1f97ee78f,before,2,5,401,Duck in cream sauce over cheesy potatoes,D
3,614873a43b76bea1f97ee78f,before,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
3,614873a43b76bea1f97ee78f,before,3,2,390,Roasted Duck bowl with fried peppers,D
3,614873a43b76bea1f97ee78f,before,3,3,555,Turkey and buttered corn buttery mashed potatoes mix,E
3,614873a43b76bea1f97ee78f,before,3,4,406,Turkey in bbq sauce over buttery mashed potatoes,D
3,614873a43b76bea1f97ee78f,before,3,5,393,Buttery Fried chicken with fried peppers & mac and cheese,D
3,62c8391cd913ab9b5317d5f9,after,1,1,261,Zesty Salmon over quinoa,C
3,62c8391cd913ab9b5317d5f9,after,1,2,324,"Cheesy trout with quinoa, asparagus & broccoli",C
3,62c8391cd913ab9b5317d5f9,after,1,3,83,Salmon and peas barley mix,A
3,62c8391cd913ab9b5317d5f9,after,1,4,11,Trout in chimichurri over udon noodles,A
3,62c8391cd913ab9b5317d5f9,after,1,5,110,Tuna and eggplant bulgur mix,A
3,62c8391cd913ab9b5317d5f9,before,1,1,261,Zesty Salmon over quinoa,C
3,62c8391cd913ab9b5317d5f9,before,1,2,324,"Cheesy trout with quinoa, asparagus & broccoli",C
3,62c8391cd913ab9b5317d5f9,before,1,3,287,Seared tuna with butter rice and cabbage,C
3,62c8391cd913ab9b5317d5f9,before,1,4,352,Tuna in four cheese sauce over pasta,C
3,62c8391cd913ab9b5317d5f9,before,1,5,323,Cod and onions creamy pasta mix,C
3,62c8391cd913ab9b5317d5f9,before,2,1,319,"Hake with gnocchi, tomatoes, fried eggplant & cauliflower",C
3,62c8391cd913ab9b5317d5f9,before,2,2,329,"Tuna with rice, cauliflower, kale & celery",C
3,62c8391cd913ab9b5317d5f9,before,2,3,360,"Cheesy mackerel with gnocchi, leeks & peas",C
3,62c8391cd913ab9b5317d5f9,before,2,4,288,Mackerel and buttered corn creamy pasta mix,C
3,62c8391cd913ab9b5317d5f9,before,2,5,282,Grilled Salmon over garlic butter noodles,C
3,62c8391cd913ab9b5317d5f9,before,3,1,355,Sesame Fried fish bowl with kale,C
3,62c8391cd913ab9b5317d5f9,before,3,2,357,"Anchovies with cheesy potatoes, cabbage, eggplant & mushrooms",C
3,62c8391cd913ab9b5317d5f9,before,3,3,268,"Mackerel with brown rice, roasted garlic & squash",C
3,62c8391cd913ab9b5317d5f9,before,3,4,248,Zesty Cod with caramelized onions & butter rice,C
3,62c8391cd913ab9b5317d5f9,before,3,5,265,Anchovies with butter rice and roasted garlic,C
3,62c9ce5bf415b3ff7b5a3c87,after,1,1,538,Pork with buttery mashed potatoes and asparagus,E
3,62c9ce5bf415b3ff7b5a3c87,after,1,2,213,"Crispy pork with quinoa, green beans & mushrooms",B
3,62c9ce5bf415b3ff7b5a3c87,after,1,3,589,Creamy smoked turkey bowl with cabbage,E
3,62c9ce5bf415b3ff7b5a3c87,after,1,4,590,Crispy Veal over buttery mashed potatoes,E
3,62c9ce5bf415b3ff7b5a3c87,after,1,5,210,"Smoky meatballs with bulgur, green beans & sweet corn",B
3,62c9ce5bf415b3ff7b5a3c87,before,1,1,538,Pork with buttery mashed potatoes and asparagus,E
3,62c9ce5bf415b3ff7b5a3c87,before,1,2,589,Creamy smoked turkey bowl with cabbage,E
3,62c9ce5bf415b3ff7b5a3c87,before,1,3,590,Crispy Veal over buttery mashed potatoes,E
3,62c9ce5bf415b3ff7b5a3c87,before,1,4,499,Sausage with mac and cheese and broccoli,E
3,62c9ce5bf415b3ff7b5a3c87,before,1,5,490,Pork belly in ranch sauce over cheesy potatoes,E
3,62c9ce5bf415b3ff7b5a3c87,before,2,1,569,Smoked turkey in cheese sauce over garlic butter noodles,E
3,62c9ce5bf415b3ff7b5a3c87,before,2,2,540,Duck in spicy mayo over fried rice,E
3,62c9ce5bf415b3ff7b5a3c87,before,2,3,580,Buttery duck bowl with vegetables,E
3,62c9ce5bf415b3ff7b5a3c87,before,2,4,585,"Chicken bowl with fried rice, tomatoes, asparagus & fried peppers",E
3,62c9ce5bf415b3ff7b5a3c87,before,2,5,491,Meatballs and loaded fries mix,E
3,62c9ce5bf415b3ff7b5a3c87,before,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
3,62c9ce5bf415b3ff7b5a3c87,before,3,2,555,Turkey and buttered corn buttery mashed potatoes mix,E
3,62c9ce5bf415b3ff7b5a3c87,before,3,3,557,Roasted Meatballs over mac and cheese,E
3,62c9ce5bf415b3ff7b5a3c87,before,3,4,507,Roasted ham in bbq sauce over loaded fries,E
3,62c9ce5bf415b3ff7b5a3c87,before,3,5,524,Sausage with garlic butter noodles & vegetables,E
3,62d59ea45bc8c9a1917fff5c,after,1,1,13,Veal barley plate with onions,A
3,62d59ea45bc8c9a1917fff5c,after,1,2,338,"Steak strips with garlic butter noodles, asparagus, bell peppers & peas",C
3,62d59ea45bc8c9a1917fff5c,after,1,3,68,Roasted ham with bulgur & vegetables,A
3,62d59ea45bc8c9a1917fff5c,after,1,4,297,Crispy Meatballs bowl with buttered corn,C
3,62d59ea45bc8c9a1917fff5c,after,1,5,273,"Steak strips with bulgur, tomatoes & sweet corn",C
3,62d59ea45bc8c9a1917fff5c,before,1,1,590,Crispy Veal over buttery mashed potatoes,E
3,62d59ea45bc8c9a1917fff5c,before,1,2,338,"Steak strips with garlic butter noodles, asparagus, bell peppers & peas",C
3,62d59ea45bc8c9a1917fff5c,before,1,3,297,Crispy Meatballs bowl with buttered corn,C
3,62d59ea45bc8c9a1917fff5c,before,1,4,273,"Steak strips with bulgur, tomatoes & sweet corn",C
3,62d59ea45bc8c9a1917fff5c,before,1,5,330,Tangy Pork belly over brown rice,C
3,62d59ea45bc8c9a1917fff5c,before,2,1,595,Mediterranean Meatballs with squash & creamy pasta,E
3,62d59ea45bc8c9a1917fff5c,before,2,2,356,Herb Veal over polenta,C
3,62d59ea45bc8c9a1917fff5c,before,2,3,343,"Pork belly with wild rice, caramelized onions, peas & broccoli",C
3,62d59ea45bc8c9a1917fff5c,before,2,4,274,Tangy Pork belly over quinoa,C
3,62d59ea45bc8c9a1917fff5c,before,2,5,332,Meatballs and eggplant polenta mix,C
3,62d59ea45bc8c9a1917fff5c,before,3,1,558,Meatballs & spicy mayo over cheesy potatoes,E
3,62d59ea45bc8c9a1917fff5c,before,3,2,508,Zesty Meatballs bowl with creamed spinach,E
3,62d59ea45bc8c9a1917fff5c,before,3,3,544,Mediterranean Beef with sweet corn & fried rice,E
3,62d59ea45bc8c9a1917fff5c,before,3,4,533,Steak strips and tomatoes fried rice mix,E
3,62d59ea45bc8c9a1917fff5c,before,3,5,314,"Veal with couscous, kale, cauliflower & tomatoes",C
3,62e3f7b224ec70641fd86b7b,after,1,1,231,"Duck over bulgur with bell peppers, asparagus & sweet corn",B
3,62e3f7b224ec70641fd86b7b,after,1,2,192,Duck in ginger soy glaze over wild rice,B
3,62e3f7b224ec70641fd86b7b,after,1,3,377,Smoked turkey bowl with cabbage,D
3,62e3f7b224ec70641fd86b7b,after,1,4,165,"Smoked turkey with polenta, tomatoes & cauliflower",B
3,62e3f7b224ec70641fd86b7b,after,1,5,234,"Chickpeas with polenta, peas & beetroot",B
3,62e3f7b224ec70641fd86b7b,before,1,1,377,Smoked turkey bowl with cabbage,D
3,62e3f7b224ec70641fd86b7b,before,1,2,231,"Duck over bulgur with bell peppers, asparagus & sweet corn",B
3,62e3f7b224ec70641fd86b7b,before,1,3,493,Herb Black beans bowl with bell peppers,E
3,62e3f7b224ec70641fd86b7b,before,1,4,471,Zesty Black beans over creamy pasta,D
3,62e3f7b224ec70641fd86b7b,before,1,5,192,Duck in ginger soy glaze over wild rice,B
3,62e3f7b224ec70641fd86b7b,before,2,1,151,Sesame Tempeh over pasta,B
3,62e3f7b224ec70641fd86b7b,before,2,2,279,Duck brown rice plate with mushrooms,C
3,62e3f7b224ec70641fd86b7b,before,2,3,579,Smoky Chickpeas with buttered corn & mac and cheese,E
3,62e3f7b224ec70641fd86b7b,before,2,4,442,"Lentils with cheesy potatoes, celery, carrots & eggplant",D
3,62e3f7b224ec70641fd86b7b,before,2,5,311,Smoked turkey and asparagus loaded fries mix,C
3,62e3f7b224ec70641fd86b7b,before,3,1,205,Duck over bulgur,B
3,62e3f7b224ec70641fd86b7b,before,3,2,237,Duck with gnocchi and mushrooms,B
3,62e3f7b224ec70641fd86b7b,before,3,3,534,Buttery Seitan with fried eggplant & creamy pasta,E
3,62e3f7b224ec70641fd86b7b,before,3,4,488,Kidney beans and buttered corn loaded fries mix,E
3,62e3f7b224ec70641fd86b7b,before,3,5,594,Eggs with fried rice & vegetables,E
3,62fccb9647eb07d62e9b6baa,after,1,1,373,Duck with loaded fries and bell peppers,D
3,62fccb9647eb07d62e9b6baa,after,1,2,436,Buttery Pork over mac and cheese,D
3,62fccb9647eb07d62e9b6baa,after,1,3,382,Pork belly in bbq sauce over cheesy potatoes,D
3,62fccb9647eb07d62e9b6baa,after,1,4,90,Roasted ham over polenta,A
3,62fccb9647eb07d62e9b6baa,after,1,5,13,Veal barley plate with onions,A
3,62fccb9647eb07d62e9b6baa,before,1,1,373,Duck with loaded fries and bell peppers,D
3,62fccb9647eb07d62e9b6baa,before,1,2,436,Buttery Pork over mac and cheese,D
3,62fccb9647eb07d62e9b6baa,before,1,3,593,Bbq ribs mac and cheese plate with fried eggplant,E
3,62fccb9647eb07d62e9b6baa,before,1,4,382,Pork belly in bbq sauce over cheesy potatoes,D
3,62fccb9647eb07d62e9b6baa,before,1,5,371,"Turkey with creamy pasta, peas, asparagus & tomatoes",D
3,62fccb9647eb07d62e9b6baa,before,2,1,461,Pork garlic butter noodles plate with zucchini,D
3,62fccb9647eb07d62e9b6baa,before,2,2,476,Beef garlic butter noodles plate with fried onions,D
3,62fccb9647eb07d62e9b6baa,before,2,3,480,Creamy Turkey with zucchini & butter rice,D
3,62fccb9647eb07d62e9b6baa,before,2,4,450,"Veal with butter rice, spinach & fried eggplant",D
3,62fccb9647eb07d62e9b6baa,before,2,5,433,Mediterranean Smoked turkey with fried onions & garlic butter noodles,D
3,62fccb9647eb07d62e9b6baa,before,3,1,387,Roasted Veal bowl with caramelized onions,D
3,62fccb9647eb07d62e9b6baa,before,3,2,390,Roasted Duck bowl with fried peppers,D
3,62fccb9647eb07d62e9b6baa,before,3,3,393,Buttery Fried chicken with fried peppers & mac and cheese,D
3,62fccb9647eb07d62e9b6baa,before,3,4,546,Tangy Fried chicken with spinach & cheesy potatoes,E
3,62fccb9647eb07d62e9b6baa,before,3,5,503,"Pork with mac and cheese, beetroot & fried eggplant",E
3,634699cbb044d59e19d5a7ea,after,1,1,231,"Duck over bulgur with bell peppers, asparagus & sweet corn",B
3,634699cbb044d59e19d5a7ea,after,1,2,230,"Turkey with potatoes, leeks, squash & carrots",B
3,634699cbb044d59e19d5a7ea,after,1,3,192,Duck in ginger soy glaze over wild rice,B
3,634699cbb044d59e19d5a7ea,after,1,4,165,"Smoked turkey with polenta, tomatoes & cauliflower",B
3,634699cbb044d59e19d5a7ea,after,1,5,337,Chicken and broccoli loaded fries mix,C
3,634699cbb044d59e19d5a7ea,before,1,1,556,Hake cheesy potatoes plate with cauliflower,E
3,634699cbb044d59e19d5a7ea,before,1,2,231,"Duck over bulgur with bell peppers, asparagus & sweet corn",B
3,634699cbb044d59e19d5a7ea,before,1,3,337,Chicken and broccoli loaded fries mix,C
3,634699cbb044d59e19d5a7ea,before,1,4,294,Duck brown rice plate with bell peppers,C
3,634699cbb044d59e19d5a7ea,before,1,5,375,Duck and buttered corn mac and cheese mix,D
3,634699cbb044d59e19d5a7ea,before,2,1,429,Tuna in four cheese sauce over loaded fries,D
3,634699cbb044d59e19d5a7ea,before,2,2,280,"Fried chicken with loaded fries, fried onions & cauliflower",C
3,634699cbb044d59e19d5a7ea,before,2,3,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
3,634699cbb044d59e19d5a7ea,before,2,4,397,"Turkey with loaded fries, leeks & creamed spinach",D
3,634699cbb044d59e19d5a7ea,before,2,5,360,"Cheesy mackerel with gnocchi, leeks & peas",C
3,634699cbb044d59e19d5a7ea,before,3,1,214,Duck in lemon herb sauce over bulgur,B
3,634699cbb044d59e19d5a7ea,before,3,2,355,Sesame Fried fish bowl with kale,C
3,634699cbb044d59e19d5a7ea,before,3,3,341,Buttery Turkey with bell peppers & bulgur,C
3,634699cbb044d59e19d5a7ea,before,3,4,575,Fried fish with loaded fries and cauliflower,E
3,634699cbb044d59e19d5a7ea,before,3,5,248,Zesty Cod with caramelized onions & butter rice,C
3,63ed50df25d0ea08696b393f,after,1,1,337,Chicken and broccoli loaded fries mix,C
3,63ed50df25d0ea08696b393f,after,1,2,552,Creamy chicken with butter rice & vegetables,E
3,63ed50df25d0ea08696b393f,after,1,3,589,Creamy smoked turkey bowl with cabbage,E
3,63ed50df25d0ea08696b393f,after,1,4,165,"Smoked turkey with polenta, tomatoes & cauliflower",B
3,63ed50df25d0ea08696b393f,after,1,5,192,Duck in ginger soy glaze over wild rice,B
3,63ed50df25d0ea08696b393f,before,1,1,552,Creamy chicken with butter rice & vegetables,E
3,63ed50df25d0ea08696b393f,before,1,2,589,Creamy smoked turkey bowl with cabbage,E
3,63ed50df25d0ea08696b393f,before,1,3,337,Chicken and broccoli loaded fries mix,C
3,63ed50df25d0ea08696b393f,before,1,4,597,Shrimp in ranch sauce over loaded fries,E
3,63ed50df25d0ea08696b393f,before,1,5,373,Duck with loaded fries and bell peppers,D
3,63ed50df25d0ea08696b393f,before,2,1,540,Duck in spicy mayo over fried rice,E
3,63ed50df25d0ea08696b393f,before,2,2,585,"Chicken bowl with fried rice, tomatoes, asparagus & fried peppers",E
3,63ed50df25d0ea08696b393f,before,2,3,569,Smoked turkey in cheese sauce over garlic butter noodles,E
3,63ed50df25d0ea08696b393f,before,2,4,580,Buttery duck bowl with vegetables,E
3,63ed50df25d0ea08696b393f,before,2,5,510,Shrimp and zucchini cheesy potatoes mix,E
3,63ed50df25d0ea08696b393f,before,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
3,63ed50df25d0ea08696b393f,before,3,2,496,Shrimp tempura cheesy potatoes plate ,E
3,63ed50df25d0ea08696b393f,before,3,3,417,Mediterranean Turkey over cheesy potatoes,D
3,63ed50df25d0ea08696b393f,before,3,4,555,Turkey and buttered corn buttery mashed potatoes mix,E
3,63ed50df25d0ea08696b393f,before,3,5,406,Turkey in bbq sauce over buttery mashed potatoes,D
3,6447a139279328548ceda96d,after,1,1,188,Tempeh in lemon herb sauce over pasta,B
3,6447a139279328548ceda96d,after,1,2,234,"Chickpeas with polenta, peas & beetroot",B
3,6447a139279328548ceda96d,after,1,3,187,Eggs over quinoa,B
3,6447a139279328548ceda96d,after,1,4,14,Crispy Kidney beans over polenta,A
3,6447a139279328548ceda96d,after,1,5,204,Tofu in chimichurri over polenta,B
3,6447a139279328548ceda96d,before,1,1,188,Tempeh in lemon herb sauce over pasta,B
3,6447a139279328548ceda96d,before,1,2,291,Cheese omelette bowl with beetroot,C
3,6447a139279328548ceda96d,before,1,3,284,Cheese omelette bowl with kale,C
3,6447a139279328548ceda96d,before,1,4,295,"Roasted seitan with cheesy potatoes, caramelized onions, celery & squash",C
3,6447a139279328548ceda96d,before,1,5,349,Black beans fried rice plate with leeks,C
3,6447a139279328548ceda96d,before,2,1,310,Paneer wild rice plate with beetroot,C
3,6447a139279328548ceda96d,before,2,2,313,Tangy Chickpeas over pasta,C
3,6447a139279328548ceda96d,before,2,3,326,Cheese omelette in ginger soy glaze over mac and cheese,C
3,6447a139279328548ceda96d,before,2,4,336,Fried tofu over creamy pasta with spinach and eggplant,C
3,6447a139279328548ceda96d,before,2,5,151,Sesame Tempeh over pasta,B
3,6447a139279328548ceda96d,before,3,1,335,Mediterranean Cheese omelette with asparagus & potatoes,C
3,6447a139279328548ceda96d,before,3,2,325,Creamy Fried tofu over garlic butter noodles,C
3,6447a139279328548ceda96d,before,3,3,347,"Chickpeas with sweet potatoes, leeks & creamed spinach",C
3,6447a139279328548ceda96d,before,3,4,334,Tempeh in ranch sauce over polenta,C
3,6447a139279328548ceda96d,before,3,5,353,"Black beans with pasta, carrots, spinach & roasted garlic",C
3,646135de222b9ee457157c2b,after,1,1,238,"Shrimp tempura with pasta, celery, bell peppers & leeks",B
3,646135de222b9ee457157c2b,after,1,2,136,"Calamari with barley, beetroot, peas & mushrooms",B
3,646135de222b9ee457157c2b,after,1,3,273,"Steak strips with bulgur, tomatoes & sweet corn",C
3,646135de222b9ee457157c2b,after,1,4,217,"Roasted beef with couscous, mushrooms, carrots & peas",B
3,646135de222b9ee457157c2b,after,1,5,287,Seared tuna with butter rice and cabbage,C
3,646135de222b9ee457157c2b,before,1,1,459,Shrimp loaded fries plate,D
3,646135de222b9ee457157c2b,before,1,2,597,Shrimp in ranch sauce over loaded fries,E
3,646135de222b9ee457157c2b,before,1,3,470,Shrimp with loaded fries & vegetables,D
3,646135de222b9ee457157c2b,before,1,4,564,Shrimp tempura and fried peppers butter rice mix,E
3,646135de222b9ee457157c2b,before,1,5,273,"Steak strips with bulgur, tomatoes & sweet corn",C
3,646135de222b9ee457157c2b,before,2,1,340,Tangy Shrimp tempura over butter rice,C
3,646135de222b9ee457157c2b,before,2,2,309,Calamari in tahini sauce over udon noodles,C
3,646135de222b9ee457157c2b,before,2,3,339,"Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli",C
